run_id,stage,task,solver,example,n_disc,a_disc,discount,seed,w_lr,num_updates,p,M,cost
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.625,1,2.64831517103
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0,2.73104196126
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.005,2.6941760344
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.01,2.69154362207
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.02,2.68976071899
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.03,2.68940202462
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.04,2.68935870216
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.05,2.68985902017
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.06,2.68894543941
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.08,2.68109824574
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.1,2.6610635538
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.15,2.65228498005
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.2,2.65340771237
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.3,2.64955545179
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.5,2.64955545179
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,0.75,2.64955545179
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.75,1,2.64955545179
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0,2.75412223822
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.005,2.71036029016
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.01,2.7077321077
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.02,2.70637246545
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.03,2.7060724814
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.04,2.70619034448
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.05,2.70666567111
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.06,2.70565206278
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.08,2.6961662222
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.1,2.67012529537
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.15,2.656778889
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.2,2.65657135766
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.3,2.65010100762
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.5,2.65010100762
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,0.75,2.65010100762
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,0.875,1,2.65010100762
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0,2.78531789651
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.005,2.72664523312
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.01,2.72408440737
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.02,2.72332304373
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.03,2.72311209676
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.04,2.72344626343
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.05,2.7234449604
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.06,2.72236927858
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.08,2.71167484456
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.1,2.67956196589
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.15,2.66079181207
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.2,2.65941078336
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.3,2.65011563488
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.5,2.65011563488
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,0.75,2.65011563488
s3_seir_seed14,stage3_final,sampled_profile,sampled,seir,8,10,0.9,14,0.7,3000000,1,1,2.65011563488
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0,2.55381992745
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.005,2.55372968331
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.01,2.55380581649
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.02,2.55467458045
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.03,2.55533974462
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.04,2.55585569887
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.05,2.56041036549
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.06,2.56089398584
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.08,2.56418226769
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.1,2.5773639444
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.15,2.5870061658
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.2,2.60555588708
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.3,2.6129610475
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.5,2.61501293382
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,0.75,2.61501293382
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0,1,2.61501293382
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0,2.59035756444
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.005,2.59083267709
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.01,2.59005728404
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.02,2.58963226989
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.03,2.58910008765
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.04,2.5892770588
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.05,2.59233784391
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.06,2.5924937122
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.08,2.59450256144
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.1,2.60228290691
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.15,2.6096345913
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.2,2.62214485254
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.3,2.62775405768
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.5,2.62943117125
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,0.75,2.62943117125
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.125,1,2.62943117125
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0,2.6178780281
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.005,2.61905673815
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.01,2.61729619875
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.02,2.6159327132
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.03,2.61452293908
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.04,2.61441560795
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.05,2.61638305954
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.06,2.61624912986
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.08,2.61691502733
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.1,2.61893389453
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.15,2.62345689048
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.2,2.6324166479
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.3,2.63627909147
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.5,2.63757237127
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,0.75,2.63757237127
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.25,1,2.63757237127
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0,2.64075335118
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.005,2.64270689102
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.01,2.63988083565
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.02,2.63792661854
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.03,2.63591732128
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.04,2.6355727726
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.05,2.63683464435
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.06,2.63644887078
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.08,2.63587406977
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.1,2.63173322599
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.15,2.63332670258
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.2,2.63972870669
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.3,2.64186285364
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.5,2.64276325965
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,0.75,2.64276325965
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.375,1,2.64276325965
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0,2.66074854861
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.005,2.66345401835
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.01,2.65956275244
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.02,2.65736519297
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.03,2.65499732846
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.04,2.65445505093
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.05,2.65536728651
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.06,2.65476762313
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.08,2.65310324214
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.1,2.64241463474
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.15,2.64094004995
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.2,2.64529810158
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.3,2.64566119495
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.5,2.6461597081
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,0.75,2.6461597081
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.5,1,2.6461597081
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0,2.67889390443
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.005,2.68221739055
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.01,2.67735907514
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.02,2.67524498014
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.03,2.67272677704
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.04,2.67201866327
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.05,2.67286536869
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.06,2.67208976957
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.08,2.66950686938
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.1,2.65193681924
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.15,2.64710486539
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.2,2.6497343202
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.3,2.64822754883
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.5,2.64831517103
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,0.75,2.64831517103
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.625,1,2.64831517103
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0,2.69594206653
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.005,2.69963627632
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.01,2.69400959161
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.02,2.69227130799
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.03,2.68978182926
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.04,2.68893217584
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.05,2.68985902017
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.06,2.68894543941
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.08,2.68562701374
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.1,2.66094718661
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.15,2.65228498005
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.2,2.65340771237
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.3,2.64988769767
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.5,2.64955545179
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,0.75,2.64955545179
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.75,1,2.64955545179
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0,2.71253220243
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.005,2.71625256638
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.01,2.7101409062
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.02,2.70903291763
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.03,2.70672418541
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.04,2.70574969283
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.05,2.70666567111
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.06,2.70565206278
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.08,2.70179177172
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.1,2.66993917595
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.15,2.656778889
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.2,2.65657135766
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.3,2.65086207774
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.5,2.65010100762
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,0.75,2.65010100762
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,0.875,1,2.65010100762
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0,2.72927372432
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.005,2.73261672197
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.01,2.72635016372
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.02,2.72609534243
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.03,2.72409243767
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.04,2.7230022104
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.05,2.7234449604
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.06,2.72236927858
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.08,2.71817280503
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.1,2.67931942801
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.15,2.66079181207
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.2,2.65941078336
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.3,2.65131446442
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.5,2.65011563488
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,0.75,2.65011563488
s3_seir_seed15,stage3_final,sampled_profile,sampled,seir,8,10,0.9,15,0.7,3000000,1,1,2.65011563488
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0,2.55395165927
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.005,2.55376076245
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.01,2.5543134593
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.02,2.55439982104
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.03,2.55487374026
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.04,2.55552046992
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.05,2.55909221267
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.06,2.56089398584
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.08,2.56696732837
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.1,2.57668600862
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.15,2.5870061658
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.2,2.60555588708
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.3,2.61501293382
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.5,2.61501293382
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,0.75,2.61501293382
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0,1,2.61501293382
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0,2.59076424047
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.005,2.59082408916
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.01,2.58960125788
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.02,2.58942008881
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.03,2.58900970782
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.04,2.58918972401
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.05,2.59140010862
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.06,2.5924937122
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.08,2.59609185705
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.1,2.60179179437
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.15,2.6096345913
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.2,2.62214485254
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.3,2.62943117125
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.5,2.62943117125
s3_seir_seed16,stage3_final,sampled_profile,sampled,seir,8,10,0.9,16,0.7,3000000,0.125,0.75,2.62943117125
