run_id,stage,example,n_disc,a_disc,discount,seed,M,reference_run_id,uniform_disagreement,occupancy_disagreement,margin_min,margin_median,margin_mean,margin_occ_mean,margin_share_lt_1e_4,margin_share_lt_1e_3,margin_share_lt_1e_2
s3_seir_seed01,stage3_final,seir,8,10,0.9,1,0.2,s1_seir_main,0.2,0.103094834987,0,0.0172631318681,0.0221115231328,0.00981034300764,0.272727272727,0.272727272727,0.272727272727
s3_seir_seed01,stage3_final,seir,8,10,0.9,1,0.3,s1_seir_main,0.224242424242,0.564679423697,0,0.0194921875,0.0213510814394,0.0100486128531,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed01,stage3_final,seir,8,10,0.9,1,0.5,s1_seir_main,0.248484848485,0.440012975212,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed01,stage3_final,seir,8,10,0.9,1,0.75,s1_seir_main,0.230303030303,0.401400344358,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed01,stage3_final,seir,8,10,0.9,1,1,s1_seir_main,0.230303030303,0.543227847939,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0,s1_seir_main,0.236363636364,0.172741945833,0,0.010625,0.0219126833686,0.00832636832139,0.278787878788,0.284848484848,0.327272727273
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.005,s1_seir_main,0.260606060606,0.664812375152,0,0.010625,0.021918677801,0.00828964023841,0.272727272727,0.272727272727,0.333333333333
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.01,s1_seir_main,0.224242424242,0.17956042153,0,0.010625,0.0220591198984,0.00844417986262,0.272727272727,0.278787878788,0.327272727273
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.02,s1_seir_main,0.212121212121,0.523684905971,0,0.010625,0.0224202629351,0.00858966802621,0.272727272727,0.284848484848,0.30303030303
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.03,s1_seir_main,0.266666666667,0.656343932121,0,0.010625,0.0225801558806,0.008632351638,0.272727272727,0.278787878788,0.315151515152
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.04,s1_seir_main,0.248484848485,0.58297302303,0,0.0155097333848,0.0225585392607,0.00867807590942,0.272727272727,0.272727272727,0.321212121212
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.05,s1_seir_main,0.218181818182,0.618577227873,0,0.01470825625,0.0225505614027,0.00872670524849,0.272727272727,0.278787878788,0.30303030303
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.06,s1_seir_main,0.230303030303,0.171925525184,0,0.010625,0.022584922461,0.00864726555798,0.272727272727,0.272727272727,0.284848484848
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.08,s1_seir_main,0.230303030303,0.568739373939,0,0.010625,0.0223353242833,0.00895337764733,0.272727272727,0.272727272727,0.309090909091
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.1,s1_seir_main,0.230303030303,0.596212489758,0,0.010625,0.0227009035947,0.00925399682983,0.272727272727,0.272727272727,0.29696969697
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.15,s1_seir_main,0.242424242424,0.564048120788,0,0.010625,0.0229016530196,0.0096341632252,0.272727272727,0.272727272727,0.290909090909
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.2,s1_seir_main,0.236363636364,0.265721564161,0,0.0172631318681,0.0221115231328,0.00981034300764,0.272727272727,0.272727272727,0.272727272727
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.3,s1_seir_main,0.218181818182,0.430491763091,0,0.0194921875,0.0213510814394,0.0100486128531,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.5,s1_seir_main,0.224242424242,0.433077823697,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,0.75,s1_seir_main,0.2,0.414455217636,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed02,stage3_final,seir,8,10,0.9,2,1,s1_seir_main,0.224242424242,0.266708546586,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed03,stage3_final,seir,8,10,0.9,3,0,s1_seir_main,0.260606060606,0.627792375152,0,0.010625,0.0219126833686,0.00832636832139,0.278787878788,0.284848484848,0.327272727273
s3_seir_seed03,stage3_final,seir,8,10,0.9,3,0.005,s1_seir_main,0.260606060606,0.625505319261,0,0.010625,0.021918677801,0.00828964023841,0.272727272727,0.272727272727,0.333333333333
s3_seir_seed03,stage3_final,seir,8,10,0.9,3,0.01,s1_seir_main,0.254545454545,0.659248241818,0,0.010625,0.0220591198984,0.00844417986262,0.272727272727,0.278787878788,0.327272727273
s3_seir_seed03,stage3_final,seir,8,10,0.9,3,0.02,s1_seir_main,0.236363636364,0.556035442595,0,0.010625,0.0224202629351,0.00858966802621,0.272727272727,0.284848484848,0.30303030303
