run_id,stage,study,example,n_disc,a_disc,discount,M,seed,w_lr,num_updates,step,q_sup_error,q_mae_error,bellman_residual_inf,coverage_pct,min_visits,mean_visits,policy_gap_abs_p0,policy_gap_abs_p05,policy_gap_abs_p1,policy_cost_p1,reference_cost_p1
s0_sysrisk_convergence_seed00,stage0_smoke,smoke,sysrisk,2,2,0.5,0.3,0,0.7,3000,2661,1.5790425434527722,1.0636641330408343,0.9987489509881462,100.0,2.0,2.053240740740741,0.0,0.0,0.0,3.6666666666387755,3.6666666666387755
s0_sysrisk_convergence_seed00,stage0_smoke,smoke,sysrisk,2,2,0.5,0.3,0,0.7,3000,3000,1.5790425434527722,0.9926260387175859,0.9987489509881462,100.0,2.0,2.314814814814815,0.0,0.0,0.0,3.6666666666387755,3.6666666666387755
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,1815,3.624715116433485,2.279519839351179,0.6845625000000002,100.0,1.0,1.0,0.11354333968253538,0.0038114937861206677,0.050223110350507305,2.734083801306529,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,2195,3.624715116433485,2.2443588497813836,0.6845625000000001,100.0,1.0,1.209366391184573,0.15057534413149076,0.0210474755214336,0.03492363770181717,2.7493832739552193,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,2654,3.624715116433485,2.1995744802584087,0.7132500000000002,100.0,1.0,1.462258953168044,0.22790278993948387,0.07583594621428569,0.0018373926800112628,2.782469518977025,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,3209,3.624715116433485,2.1430131160460304,0.9866334296279322,100.0,1.0,1.7680440771349861,0.2675478991985014,0.15344400471221498,0.007759584003728115,2.7920664956607646,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,3881,3.2784557501802274,2.0757163668432814,0.5747982808977172,100.0,2.0,2.1382920110192836,0.16260295438683992,0.01096836400872414,0.05815415042338623,2.7261527612336502,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,4693,3.2784557501802274,2.020696975813313,0.5738420308977175,100.0,2.0,2.5856749311294767,0.18951121642720192,0.02412466818106873,0.06194090544912978,2.7223660062079067,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,5675,3.0338056231779604,1.9499560654317591,0.5266132684008813,100.0,3.0,3.1267217630853996,0.12262462460985324,0.008375559016553069,0.045643450857542955,2.7386634607994935,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,6863,3.0338056231779604,1.8844379282157304,0.6143816612890247,100.0,3.0,3.781267217630854,0.2572768445001965,0.1563323462789814,0.02440961761143745,2.808716529268474,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,8299,2.8430492637183273,1.816062721392646,0.489878787209745,100.0,4.0,4.572451790633608,0.1781667001963747,0.015873853462861742,0.04926245310371291,2.7350444585533236,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,10036,2.6860616350026376,1.7470824227530517,0.46604825187854626,100.0,5.0,5.529476584022039,0.1906637174038539,0.0401767129759536,0.024738833489364342,2.759568078167672,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,12136,2.5531004099032577,1.6744372937807182,0.5011757924984765,100.0,6.0,6.686501377410468,0.13798783558638084,0.007610409308590249,0.06761217016425469,2.716694741492782,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,14675,2.3379631871264857,1.6023150579374137,0.4133405648046202,100.0,8.0,8.085399449035812,0.13441333513885745,0.007299010736066425,0.0431083393821412,2.7411985722748953,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,17746,2.246060754975498,1.5302077317286849,0.40830340099102247,100.0,9.0,9.777410468319559,0.09077536446196222,0.030251952671939364,0.006409540763794741,2.7778973708932417,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,21460,2.0941646513519094,1.4583472448197536,0.36616165757835617,100.0,11.0,11.823691460055096,0.03250189351534294,0.016398011083876618,0.012832584385826351,2.797139496042863,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,25950,1.9190284838857596,1.3881803558720271,0.32844725853774737,100.0,14.0,14.297520661157025,0.0031205578744453177,0.0012238768692705015,0.0008581042343109857,2.7851650158913475,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,31381,1.7816012177099276,1.3184962409008463,0.2932153041744163,100.0,17.0,17.289807162534434,0.0038483837459857284,0.005196340890724738,0.007444918791128963,2.7917518304481654,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,37947,1.6725534875105632,1.2506430079273219,0.28832926297236483,100.0,20.0,20.907438016528925,0.007735066246103095,0.014625786789863593,0.04254799233459883,2.7417589193224376,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,45888,1.5309907864826493,1.1850859033223944,0.23299840692441753,100.0,25.0,25.282644628099174,0.006866404527143821,0.019874040736330922,0.050279064679833674,2.734027846977203,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,55491,1.4233994265720225,1.120804241429379,0.20625642459553317,100.0,30.0,30.573553719008263,0.0059403779121605105,0.009082562366322655,0.012819420312929708,2.797126331969966,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,67103,1.3218389202077212,1.0584208513699815,0.1920267390761068,100.0,36.0,36.971349862258954,0.002146194464228479,0.010190098578480633,0.023543192369239296,2.760763719287797,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,81144,1.219171994658275,0.997305115119907,0.1628028565066335,100.0,44.0,44.707438016528926,0.001836659918800887,0.002253824695366724,0.0015213334767354425,2.785828245133772,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,98125,1.1258068342677947,0.9370564785576847,0.15326841017603288,100.0,54.0,54.0633608815427,0.0020865482471759123,0.020129235691147773,0.05135369278589419,2.7329532188711423,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,118658,1.0654252566612459,0.8773121471834989,0.17574962831365215,100.0,65.0,65.3763085399449,0.0016922437356181597,0.022936819775472905,0.054224465210136685,2.7300824464469,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,143488,0.9820844433396654,0.8183779345425463,0.14368261960797657,100.0,79.0,79.05674931129477,0.0027435172554102216,0.012592153631031167,0.03349398999098474,2.7508129216660517,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,173514,0.9521190048732482,0.7607453100567135,0.14567295646790934,100.0,95.0,95.6,0.0031194634206208605,0.0014084679110064613,0.0003557393214319582,2.7846626509784684,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,209823,0.9246698461763022,0.7047784957294162,0.12680167007566023,100.0,115.0,115.60495867768596,0.002283575325019882,0.020695632347790927,0.05279898391089377,2.7315079277461427,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,253731,0.8979734711235088,0.6503063220122799,0.1218633873750834,100.0,139.0,139.79669421487603,0.0030440644490363766,0.0012019574278765432,0.00122063022727259,2.783086281429764,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,306826,0.871936299684098,0.5972034920193793,0.12682727128533822,100.0,169.0,169.05013774104683,0.004087812314185424,0.004799755114635484,0.007320329469697295,2.7916272411267338,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,371032,0.8272417906593905,0.5452866800334274,0.10287982145475971,100.0,204.0,204.4253443526171,0.001846551195466617,0.0008419927575218367,0.0004181818181820951,2.7847250934752186,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,448673,0.7275884918859936,0.49592956262219706,0.08907659250514333,100.0,247.0,247.20275482093663,0.002037369795238053,0.00075395037717918,0.0004666141812803559,2.784773525838317,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,542562,0.6524258092297757,0.44900017953797977,0.09112147218731304,100.0,298.0,298.93223140495866,0.00024274877694629993,0.0025511085930638444,0.00722593931818194,2.7915328509752184,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,656098,0.574201664259042,0.40221712660447173,0.08883046619724944,100.0,361.0,361.4865013774105,0.0011337127493304955,0.02008499863801072,0.050761734683083315,2.733545176973953,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,793392,0.48986103762493016,0.3587931486345551,0.07732951026779022,100.0,437.0,437.1305785123967,0.0007372294403360513,0.00503230152475842,0.02815364630015127,2.756153265356885,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,959415,0.40995491992149646,0.31850523496538197,0.0729315008867435,100.0,528.0,528.603305785124,0.00020500777803045267,0.0004174740182496528,0.0009053259848483819,2.785212237641885,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,1160181,0.34109887672153216,0.2794913228114658,0.06963831962892608,100.0,639.0,639.2181818181818,0.0007236971932704783,0.020919946674509582,0.05257238665278008,2.7317345250042564,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,1402959,0.30505319214926185,0.24374024195128327,0.054337204233931846,100.0,772.0,772.9801652892562,0.0007154409739222878,0.022921632325619612,0.05603807481998491,2.7282688368370516,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,1696540,0.28203667504683816,0.21150306564697396,0.06026280199830403,100.0,934.0,934.732782369146,2.2198614280988238e-05,0.0009057480043677124,0.002021969696969883,2.7863288813540064,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,2051555,0.22411190226879252,0.1821840332554285,0.03986895557112202,100.0,1130.0,1130.3333333333333,0.00024557217188458935,0.0005959999692479734,0.0010109848484849415,2.7853178965055214,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,2480859,0.2004238881437459,0.15520288900740817,0.044032747287783724,100.0,1366.0,1366.8644628099173,0.0006150646195588472,0.00044254176647440246,0.001654999999999962,2.7826519116570365,2.7843069116570365
s4_main_seir_m0_seed00,stage4_convergence,main,seir,8,10,0.9,0,0,0.7,3000000,3000000,0.16169774387191072,0.1303251657937749,0.03849059182551384,100.0,1652.0,1652.892561983471,4.548051948383147e-07,0.0004316833353965599,0.0009465909090908831,2.7852535025661274,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,1815,3.624715116433485,2.2781391575329972,0.6750000000000002,100.0,1.0,1.0,0.11385309170030888,0.0024930089820314194,0.05498074227149985,2.7293261693855366,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,2195,3.624715116433485,2.2412624772222762,0.6750000000000002,100.0,1.0,1.209366391184573,0.1521900027569032,0.020242661687391195,0.04966935395668903,2.7346375577003474,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,2654,3.624715116433485,2.1968947231553826,0.6750000000000002,100.0,1.0,1.462258953168044,0.1993043960570935,0.043222017011510516,0.04306557931877064,2.741241332338266,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,3209,3.624715116433485,2.141320562503152,0.6993067437023455,100.0,1.0,1.7680440771349861,0.25984523466526577,0.0665203792836726,0.03706440554224111,2.7472425061147954,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,3881,3.2784557501802274,2.0741984604325525,0.5711221901240229,100.0,2.0,2.1382920110192836,0.13218334871603954,0.008459872731943818,0.04001554020073028,2.744291371456306,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,4693,3.2784557501802274,2.018657858716606,0.7666168622472829,100.0,2.0,2.5856749311294767,0.2623604145794842,0.03715605949136691,0.05194614306159995,2.7323607685954365,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,5675,3.0338056231779604,1.9472827656511447,0.5266132684008813,100.0,3.0,3.1267217630853996,0.1376166786211539,0.00992576385529409,0.040732445161982156,2.7435744664950543,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,6863,3.0338056231779604,1.8837094707107531,0.6518855564616834,100.0,3.0,3.781267217630854,0.17624090543614113,0.13481772318170204,0.2701005476005811,3.0544074592576176,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,8299,2.8430492637183273,1.8176019639137961,0.49710440907155995,100.0,4.0,4.572451790633608,0.17167262072220746,0.034588437570456154,0.01975555138712659,2.76455136026991,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,10036,2.6860616350026376,1.7463887078960252,0.46604825187854626,100.0,5.0,5.529476584022039,0.16376661294238826,0.02296442707280333,0.031050029974544202,2.7532568816824923,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,12136,2.5531004099032577,1.6753668661299976,0.448024960696479,100.0,6.0,6.686501377410468,0.13316518503560593,0.005443357618525546,0.04260375454043919,2.7417031571165973,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,14675,2.3379631871264857,1.6014561511394625,0.4133405648046202,100.0,8.0,8.085399449035812,0.010615157830268451,0.00924776969292429,0.00933096284755841,2.793637874504595,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,17746,2.246060754975498,1.5307012973399134,0.3938980740150677,100.0,9.0,9.777410468319559,0.04103734908253065,0.024933338862469068,0.020639860044181724,2.804946771701218,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,21460,2.087653674139581,1.4598781807758001,0.3638752656987867,100.0,11.0,11.823691460055096,0.011675835442937377,0.015343749328279088,0.05177735360786384,2.7325295580491726,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,25950,1.9207591018060897,1.3896859995857864,0.3270630087070978,100.0,14.0,14.297520661157025,0.029132831438418716,0.007219627499189585,0.04554057354693741,2.738766338110099,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,31381,1.7840831215683979,1.3212314707550343,0.2974237464370355,100.0,17.0,17.289807162534434,0.018519391157731935,0.0013890486021037596,0.03153943201912934,2.752767479637907,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,37947,1.6717757901408525,1.2530366706046263,0.29136095833405484,100.0,20.0,20.907438016528925,0.0176776963131533,0.006955596907175732,0.004577624831869187,2.7888845364889057,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,45888,1.5307964012859758,1.1862112869497676,0.2322158183386549,100.0,25.0,25.282644628099174,0.014244704936400066,0.007388626116005437,0.006897742097947468,2.791204653754984,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,55491,1.4230193304002707,1.1213121922128493,0.20700566237923512,100.0,30.0,30.573553719008263,0.00500976472140735,0.0176513109572749,0.05110683339520472,2.7332000782618318,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,67103,1.3206358872238715,1.057339073605013,0.19081749684772786,100.0,36.0,36.971349862258954,0.005931753173098464,0.01878291492014794,0.05055046975884103,2.7337564418981954,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,81144,1.2195990830705177,0.995683016250214,0.15850731141018715,100.0,44.0,44.707438016528926,0.006665629620770996,0.003674674215335294,0.00361244719697007,2.7879193588540065,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,98125,1.1229924174800736,0.9354912972955272,0.14492570005218708,100.0,54.0,54.0633608815427,0.003468596923211109,0.0059515786172288365,0.01039353474474769,2.794700446401784,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,118658,1.0687602419656574,0.8773919656622285,0.15683525327599845,100.0,65.0,65.3763085399449,0.0005140130856231551,8.576756705602762e-05,9.78093793260193e-05,2.7842091022777105,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,143488,0.9862997428666633,0.8204805447737057,0.1372290370958742,100.0,79.0,79.05674931129477,0.0004968527148654367,0.00033671039135985126,0.0004626318906892912,2.783844279766347,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,173514,0.927925896192386,0.7647021189441786,0.1465179355309787,100.0,95.0,95.6,0.002394324407369197,0.019496239215232247,0.05131928748286363,2.732987624174173,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,209823,0.8743272664125221,0.7096360474296771,0.11501442858908595,100.0,115.0,115.60495867768596,0.0004723952825926858,0.00017779133599571395,0.0002201578641738422,2.7840867537928626,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,253731,0.8275002226968318,0.6552256020333814,0.0999528211037084,100.0,139.0,139.79669421487603,0.0002656485087775273,0.0004273728206611871,0.00027326392478022044,2.7840336477322563,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,306826,0.7675255044443665,0.6019137945016398,0.10951784979072676,100.0,169.0,169.05013774104683,0.002170056759886574,0.0024730513770849782,0.0035441625757575146,2.787851074232794,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,371032,0.6880118209039057,0.5504440832558164,0.10764575930318232,100.0,204.0,204.4253443526171,0.0003271996155067569,0.0013604850719746153,0.004559954469697036,2.7888668661267335,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,448673,0.6187280263987258,0.5005103694394143,0.10069334144568876,100.0,247.0,247.20275482093663,0.00021328463390712926,0.0004441745007768283,0.0009428558333328674,2.7833640558237036,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,542562,0.5576807664471588,0.45170564588362244,0.09446987366417559,100.0,298.0,298.93223140495866,0.0017739804322154384,0.001029529830969711,0.002027925454545443,2.782278986202491,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,656098,0.5188902643738313,0.4050110029313765,0.0885487342679454,100.0,361.0,361.4865013774105,0.0006619543125756522,0.0026423027075894723,0.004311989848484465,2.779994921808552,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,793392,0.4623093062639454,0.3619059052102902,0.07772058615621047,100.0,437.0,437.1305785123967,0.0011273301146665915,0.02377072790129997,0.05510058862247735,2.729206323034559,2.7843069116570365
s4_main_seir_m0_seed01,stage4_convergence,main,seir,8,10,0.9,0,1,0.7,3000000,959415,0.4053696646120615,0.3206940835774243,0.05664135249983904,100.0,528.0,528.603305785124,0.0007336469621339603,0.021916164172620434,0.05442056847096177,2.7298863431860747,2.7843069116570365
